left,right,match,rule
rr02__gx81__i28___lfc12_hn0___,md40__lfc12_y19___g57___n52___,False,None
jsm0__po16__xa55__yf5___tvr11_,ox74__tvr11_qto54_h3____a53___,False,None
e95___yf5___u4____za85__e95___,h3____f45___l07___h1____bru98_,False,None
rr02__ds90__o87___zr6___qto54_,p1____k2____f45___ek6___bzv3__,False,None
d45___po16__d45___ze83__sef9__,z37___ov58__hu68__j33___lp3___,False,None
d97___lp3___xto84_ohi59_gl5___,rut52_qto54_hu68__g57___m59___,False,None
ux87__qo7___gx81__ov58__mgb62_,gl5___bru98_h99___ov58__hn0___,False,None
tz3___fm2___a53___mgb62_ybj0__,n7____p1____u85___zr6___i28___,False,None
p1____n7____h1____l07___qto54_,tz3___n1____z37___ov58__pcc35_,False,None
m59___jx84__xa55__dri57_d97___,rut52_u4____ek6___jf4___f2____,False,None
h1____sef9__ov58__f37___tn6___,ek6___f2____m59___hn0___f37___,False,None
e17___ui1___s9____f2____hn0___,hn0___h1____e95___tn6___md40__,False,None
tyq0__zzy1__l07___ao1___ed7___,f45___ohi59_w2____ds90__ek6___,False,None
d97___bzv3__u4____v72___f37___,e17___y19___u4____h1____yf5___,False,None
ze83__d45___e17___e95___w2____,ze83__a89___za85__i7____d97___,False,None
yas1__f37___ov58__ux87__i28___,n52___zr6___m59___zal81_zzy1__,False,None
l07___vj22__olh3__lp3___za85__,fm2___cdo9__zr6___ab50__fs8___,False,None
jf4___gl5___f45___cdo9__yas1__,n1____bzv3__i7____byb9__p1____,False,None
ybj0__ov58__f37___bzv3__jx84__,p1____ek6___vj22__e95___esl6__,False,None
md40__nx2___mgb62_jy9___ed7___,ao1___bru98_gl5___rr02__ybj0__,False,None
nx2___xa55__nx2___m59___e95___,hl3___gx81__yj04__a53___cdo9__,False,None
nx2___n7____mgb62_sz2___d45___,mg0___po16__sef9__a89___za85__,False,None
n1____hu68__ux54__i28___lp3___,h3____o87___d45___xto84_pcc35_,False,None
i7____h99___fm2___ui1___w2____,mx08__rr02__f45___tn6___f2____,False,None
ov58__bx29__rut52_jsm0__rut52_,qo7___mgb62_ao1___ao1___o87___,False,None
s9____zr6___lp3___mx08__s9____,mx08__d97___l0____d97___qto54_,False,None
jsm0__ox74__rut52_h23___a53___,e17___sef9__n1____qto54_fm2___,False,None
qto54_yj04__ds90__mgb62_cdo9__,ox74__lfc12_ek6___gl5___ybj0__,False,None
qto54_p1____pcc35_hn0___ed7___,qo7___v72___jx84__jf4___xto84_,False,None
mg0___zal81_tn6___tn6___ohi59_,ek6___p1____y19___h23___gl5___,False,None
yj04__n52___gl5___bzv3__sef9__,tz3___z37___qo7___qo7___xa55__,False,None
o4____rut52_fs8___jf4___jsm0__,n52___y19___gl5___ixk4__mg0___,False,None
ab50__n1____ohi59_fs8___sz2___,xa55__pcc35_qo7___o4____jsm0__,False,None
s9____qto54_ux54__esl6__l07___,mx08__sef9__w46___fs8___xto84_,False,None
lp3___h1____u4____sef9__zr6___,vj22__h1____mgb62_jf4___jx84__,False,None
ek6___h23___tz3___qo7___ze83__,lfc12_xa55__z37___jy9___tvr11_,False,None
lp3___a89___fm2___dri57_yas1__,gl5___hn0___tyq0__sz2___xa55__,False,None
p1____i7____wad07_ds90__pcc35_,byb9__l0____za85__wad07_ux87__,False,None
ixk4__ed7___tn6___y19___h23___,d45___md40__u85___d97___sef9__,False,None
i28___fm2___zzy1__dri57_k2____,gl5___jx84__tn6___p1____esl6__,False,None
w46___w46___rr02__y19___m59___,lp3___jsm0__mg0___ov58__tyq0__,False,None
n52___xa55__lp3___i28___hl3___,w46___lj75__f37___g57___m59___,False,None
pcc35_ov58__v72___nx2___dri57_,i28___fs8___gx81__sef9__d45___,False,None
ab50__tn6___o87___hu68__d45___,gx81__cdo9__xa55__ui1___mx08__,False,None
rr02__j33___tn6___n1____gl5___,bru98_j33___zal81_j33___u4____,False,None
w46___ox74__fs8___ed7___p1____,n1____ze83__f37___s9____ox74__,False,None
i28___l07___yf5___cdo9__f2____,sz2___sef9__nx2___hu68__jsm0__,False,None
w2____s9____fs8___ds90__sz2___,h1____l0____ek6___z37___pcc35_,False,None
sz2___sef9__f37___g57___bzv3__,nx2___xto84_j33___za85__gl5___,False,None
g57___i7____xrd55_ohi59_bzv3__,h3____f37___za85__mgb62_bru98_,False,None
sz2___n1____rr02__w2____ek6___,bru98_l0____jx84__sef9__o4____,False,None
a53___ed7___olh3__yf5___wad07_,fm2___md40__yj04__gx81__ao1___,False,None
a89___v72___g57___h3____lp3___,h1____rr02__po16__n1____qo7___,False,None
ab50__zal81_zr6___y19___po16__,u85___hl3___za85__jsm0__d97___,False,None
fm2___cdo9__zal81_hu68__n1____,olh3__hu68__hn0___n7____ixk4__,False,None
mgb62_mgb62_bx29__mgb62_yas1__,bx29__f2____qo7___md40__ed7___,False,None
ds90__ek6___z37___xto84_gx81__,yf5___hn0___ao1___sz2___zr6___,False,None
tvr11_d97___esl6__f37___h1____,jy9___d45___yj04__bru98_e95___,False,None
bru98_sz2___a53___ao1___jx84__,yas1__u85___lj75__j33___pcc35_,False,None
nx2___fm2___ui1___i28___l0____,l0____yj04__hu68__a89___lfc12_,False,None
ze83__i7____tvr11_n1____i7____,ux87__o87___ohi59_zal81_jy9___,False,None
s9____tvr11_y19___qo7___yj04__,sz2___w2____ek6___tn6___w2____,False,None
xto84_v72___xa55__d97___zr6___,yj04__f2____lj75__zzy1__ixk4__,False,None
o87___h1____lfc12_mx08__d97___,olh3__a53___dri57_qto54_ov58__,False,None
v72___h3____ds90__e17___jsm0__,bru98_wad07_i28___qo7___ao1___,False,None
z37___i7____rut52_ek6___tyq0__,a89___y19___cdo9__yj04__a53___,False,None
bru98_nx2___jx84__u85___mgb62_,u85___zzy1__zal81_ux54__jsm0__,False,None
hl3___h3____qto54_tz3___y19___,p1____e17___ohi59_ohi59_jy9___,False,None
qo7___dri57_za85__xto84_o4____,ux54__w2____mx08__lp3___e95___,False,None
tz3___xrd55_gl5___yf5___sef9__,bzv3__fs8___pcc35_ux54__n52___,False,None
lfc12_ux87__mg0___ds90__ixk4__,g57___j33___bru98_hn0___f37___,False,None
d97___cdo9__mg0___pcc35_lj75__,k2____o4____w46___qo7___ao1___,False,None
qto54_lp3___cdo9__d45___xa55__,jsm0__h3____cdo9__ux87__g57___,False,None
bx29__ui1___o4____bru98_d97___,md40__p1____h23___po16__ao1___,False,None
ab50__yf5___jf4___a53___h23___,hl3___n7____ixk4__u85___yf5___,False,None
d45___w46___qo7___tvr11_y19___,d97___po16__bx29__ov58__fs8___,False,None
v72___e95___olh3__v72___ohi59_,a53___o4____lj75__f37___qto54_,False,None
ybj0__ed7___zal81_u4____i7____,f37___cdo9__w46___i28___l07___,False,None
h1____d45___yj04__ohi59_g57___,pcc35_ov58__bzv3__cdo9__ed7___,False,None
md40__olh3__rr02__rr02__n7____,o87___d97___jy9___h99___yas1__,False,None
xrd55_d97___olh3__d97___f37___,yf5___tyq0__md40__md40__gl5___,False,None
po16__lp3___ybj0__d97___w2____,w2____i28___d45___yj04__yf5___,False,None
ao1___d45___xa55__vj22__ds90__,mgb62_tn6___tyq0__f2____sz2___,False,None
fs8___f45___ixk4__rut52_o4____,a89___tn6___mgb62_z37___jsm0__,False,None
n7____u85___xto84_d45___lj75__,ybj0__wad07_dri57_ze83__olh3__,False,None
tyq0__jy9___bzv3__ds90__h1____,ed7___ybj0__ux87__l0____n52___,False,None
w46___jf4___hl3___ohi59_tn6___,hn0___zzy1__n7____w46___ed7___,False,None
k2____wad07_ux87__bx29__h1____,nx2___p1____bx29__zr6___k2____,False,None
zr6___lp3___ab50__tz3___hl3___,nx2___ohi59_zzy1__ybj0__wad07_,False,None
ybj0__lfc12_yj04__h99___k2____,e17___gl5___l07___bru98_ds90__,False,None
w2____lfc12_bx29__s9____ds90__,o87___u4____ybj0__ohi59_yas1__,False,None
ui1___ed7___zr6___h99___yj04__,ui1___cdo9__hn0___rut52_zal81_,False,None
ixk4__ab50__a53___s9____ox74__,vj22__hl3___hl3___h23___ek6___,False,None
zzy1__s9____xto84_hl3___sef9__,h1____d97___mx08__qto54_ixk4__,False,None
j33___i28___hn0___d97___ab50__,za85__h1____ab50__ze83__byb9__,False,None
mx08__bx29__d45___h1____hn0___,s9____fm2___jx84__e95___ed7___,False,None
l07___z37___bx29__tvr11_mgb62_,ybj0__ek6___gx81__sz2___olh3__,False,None
l07___u85___ds90__tn6___fm2___,ek6___hu68__bru98_xa55__f45___,False,None
sz2___lp3___jsm0__gl5___cdo9__,yf5___ui1___i28___jx84__tvr11_,False,None
yas1__sz2___za85__hl3___e95___,mx08__zal81_m59___tyq0__tvr11_,False,None
ybj0__yf5___fm2___mx08__lfc12_,ixk4__h99___l0____i7____l07___,False,None
xrd55_o87___yas1__j33___hl3___,ui1___n1____gl5___w2____o4____,False,None
n7____n1____qto54_e17___h23___,sef9__zzy1__vj22__hn0___lp3___,False,None
lj75__yf5___p1____sef9__a89___,w2____l07___j33___mg0___v72___,False,None
f2____ab50__n52___md40__h23___,j33___tyq0__g57___zr6___wad07_,False,None
ybj0__po16__bx29__a89___hl3___,f37___zzy1__p1____k2____e95___,False,None
a89___fs8___ohi59_sef9__yf5___,v72___jx84__xrd55_m59___k2____,False,None
n52___yj04__k2____zal81_l07___,yas1__zzy1__n1____a53___qo7___,False,None
cdo9__d45___vj22__gl5___esl6__,f2____d97___w46___ao1___d97___,False,None
ixk4__o4____za85__gx81__hn0___,z37___f2____hl3___e17___a89___,False,None
tn6___ed7___ze83__jf4___byb9__,bx29__tvr11_z37___rr02__yj04__,False,None
vj22__hl3___i28___j33___po16__,md40__jsm0__jsm0__zr6___s9____,False,None
gx81__u4____bru98_ohi59_u4____,ybj0__v72___d97___v72___n52___,False,None
zzy1__po16__u4____dri57_ux54__,mx08__sef9__xrd55_yj04__lfc12_,False,None
ybj0__ui1___cdo9__ux87__hu68__,md40__ds90__yj04__w46___nx2___,False,None
ux54__xa55__p1____mg0___nx2___,j33___ux54__o87___fs8___fs8___,False,None
h23___gx81__pcc35_byb9__f2____,f37___l07___yas1__gx81__tyq0__,False,None
jy9___o87___md40__v72___a53___,qo7___tyq0__tyq0__z37___ed7___,False,None
byb9__ox74__u85___a53___n52___,mg0___ixk4__h3____bru98_jx84__,False,None
ohi59_ux87__o4____y19___lfc12_,i7____d45___w2____g57___wad07_,False,None
u4____ui1___d45___ux54__ux54__,ybj0__ds90__m59___i7____tvr11_,False,None
u85___l07___i7____xto84_f45___,w46___f37___g57___ux54__xto84_,False,None
fm2___f2____y19___ohi59_n7____,lfc12_tz3___f37___po16__gx81__,False,None
sef9__i28___f45___yj04__u4____,ux87__u85___tz3___jsm0__w2____,False,None
tn6___nx2___k2____lp3___h23___,zr6___ohi59_g57___lp3___zzy1__,False,None
jy9___ab50__ui1___ab50__ybj0__,jf4___u4____tz3___mx08__zzy1__,False,None
po16__xa55__ab50__za85__n1____,lj75__hl3___n52___e95___v72___,False,None
sef9__tn6___f45___hn0___md40__,o4____f45___rut52_esl6__f45___,False,None
ohi59_ox74__zal81_ds90__d97___,p1____tn6___u4____p1____xrd55_,False,None
hl3___tz3___p1____ab50__y19___,f37___xa55__l07___f2____tvr11_,False,None
lp3___zal81_tn6___md40__qto54_,ux87__sz2___y19___tvr11_fm2___,False,None
qo7___mg0___h99___mgb62_rut52_,jy9___p1____lfc12_a89___lj75__,False,None
l0____y19___ohi59_y19___tz3___,bzv3__f45___lj75__u4____w46___,False,None
u4____n7____h3____ui1___l07___,n52___l07___zzy1__fm2___ab50__,False,None
a53___f37___fs8___d45___qto54_,vj22__w2____j33___ox74__xrd55_,False,None
h23___zzy1__i7____ux87__o4____,tyq0__o4____fs8___po16__ed7___,False,None
xa55__mgb62_esl6__l0____h1____,lj75__f45___bzv3__ov58__lp3___,False,None
zal81_sef9__tvr11_hu68__ixk4__,nx2___m59___xto84_l0____hu68__,False,None
a53___l0____ds90__sz2___nx2___,qto54_ohi59_jsm0__ohi59_ze83__,False,None
lj75__u85___l07___gx81__ybj0__,n7____dri57_ybj0__h99___nx2___,False,None
o87___vj22__yf5___mx08__u4____,jsm0__lp3___mg0___vj22__n52___,False,None
fm2___yf5___mgb62_ds90__w2____,u85___zzy1__lj75__mx08__olh3__,False,None
sz2___f45___tn6___xa55__hn0___,m59___byb9__jf4___qo7___tvr11_,False,None
bx29__qto54_jy9___n52___ov58__,dri57_l07___ov58__ov58__jy9___,False,None
xa55__e95___pcc35_k2____ox74__,s9____ixk4__zr6___ao1___f45___,False,None
h1____a89___ze83__ed7___ixk4__,h3____lp3___rr02__n7____bzv3__,False,None
xto84_z37___zzy1__f2____xrd55_,hu68__yas1__u85___olh3__h1____,False,None
byb9__n52___ox74__a89___a53___,bzv3__j33___vj22__w46___sef9__,False,None
gx81__u4____hl3___ek6___tn6___,yas1__i7____n1____jx84__yf5___,False,None
xrd55_dri57_l07___olh3__ixk4__,bru98_yj04__bx29__gx81__ab50__,False,None
xa55__lp3___gx81__bzv3__ze83__,i7____n52___y19___o87___s9____,False,None
zal81_sef9__za85__tn6___za85__,sef9__h99___tn6___f37___hn0___,False,None
gx81__hl3___byb9__rr02__md40__,qto54_jy9___dri57_za85__w46___,False,None
g57___e17___h3____gl5___lfc12_,u4____i7____qto54_u4____xrd55_,False,None
esl6__n52___fs8___tvr11_m59___,i7____f2____jf4___gl5___rut52_,False,None
o4____cdo9__i28___sef9__za85__,ui1___md40__ab50__qto54_bx29__,False,None
f37___lfc12_pcc35_yas1__ao1___,cdo9__yf5___e95___hn0___m59___,False,None
o87___ov58__mgb62_ox74__ux54__,f2____f37___f37___u4____sz2___,False,None
xto84_ov58__esl6__ao1___f2____,ixk4__md40__l0____j33___qto54_,False,None
xrd55_f45___n52___olh3__ab50__,h23___jf4___za85__wad07_za85__,False,None
z37___fm2___ui1___l07___mx08__,u4____lj75__ohi59_z37___ui1___,False,None
bzv3__n7____ov58__ed7___tn6___,ux87__jsm0__f37___d97___f2____,False,None
esl6__ohi59_f45___n7____jsm0__,a89___rr02__d45___fm2___ek6___,False,None
dri57_cdo9__xto84_dri57_ybj0__,y19___s9____a89___fm2___l07___,False,None
h1____tz3___d97___rr02__zzy1__,h1____f45___w2____l07___sz2___,False,None
u4____l0____d45___ao1___qo7___,w46___o87___cdo9__xa55__md40__,False,None
mg0___ed7___fs8___ixk4__hu68__,l0____za85__bzv3__vj22__ek6___,False,None
ov58__cdo9__i7____ze83__tz3___,rut52_h3____tn6___n7____pcc35_,False,None
hn0___ao1___mg0___rut52_u4____,ze83__gx81__hn0___sef9__tvr11_,False,None
e95___i28___i7____hn0___ybj0__,f2____mx08__xto84_ux54__lfc12_,False,None
za85__d97___e17___fm2___u85___,bzv3__n7____z37___jy9___po16__,False,None
ixk4__lj75__ux54__g57___yf5___,cdo9__h99___bru98_p1____hn0___,False,None
s9____p1____ov58__o4____esl6__,ek6___f37___s9____zzy1__lj75__,False,None
dri57_za85__ao1___tz3___a53___,yf5___l0____lj75__zal81_l07___,False,None
h23___n1____h99___zal81_nx2___,mg0___bru98_f2____n52___esl6__,False,None
vj22__n1____hl3___olh3__o87___,p1____zzy1__a89___xa55__l0____,False,None
m59___byb9__jf4___rut52_yas1__,rr02__ui1___xrd55_ybj0__h23___,False,None
byb9__f37___hu68__zal81_tyq0__,mg0___l0____i7____jf4___ov58__,False,None
o4____i28___w2____tz3___bru98_,w2____esl6__mgb62_mx08__jx84__,False,None
e95___w2____qo7___qo7___ed7___,ao1___tz3___h3____s9____a89___,False,None
e95___bzv3__h1____mg0___zal81_,ab50__i7____ohi59_j33___h1____,False,None
ui1___qto54_ui1___mg0___zzy1__,mg0___mg0___tz3___i7____h1____,False,None
fm2___n7____ux87__sz2___bru98_,vj22__v72___e95___ze83__cdo9__,False,None
yas1__yf5___ixk4__tn6___p1____,s9____tn6___e95___h23___lp3___,False,None
l0____ui1___ohi59_sef9__h23___,u85___i28___jy9___tyq0__gx81__,False,None
mgb62_sef9__olh3__z37___za85__,gl5___ov58__po16__h1____h23___,False,None
jy9___ao1___i7____bru98_zal81_,u4____h3____h99___i28___y19___,False,None
wad07_o87___h1____za85__h23___,ixk4__esl6__sz2___hu68__ed7___,False,None
o87___qto54_qo7___hu68__h1____,ab50__e95___fm2___bzv3__n7____,False,None
tn6___dri57_sef9__yj04__ed7___,u85___d97___l07___wad07_u4____,False,None
olh3__ox74__sz2___tz3___tyq0__,xa55__e95___olh3__nx2___p1____,False,None
xa55__l07___h1____tn6___l07___,zr6___po16__k2____tyq0__p1____,False,None
bx29__mgb62_ybj0__lfc12_h99___,esl6__ybj0__pcc35_mgb62_za85__,False,None
m59___s9____hn0___ui1___mx08__,ab50__h23___zal81_h23___hu68__,False,None
h3____f37___e17___gl5___y19___,po16__a53___n7____w2____gl5___,False,None
a89___v72___jsm0__h3____ov58__,pcc35_ohi59_gl5___lp3___u4____,False,None
ze83__jx84__l07___esl6__tn6___,n7____fs8___n1____lfc12_ed7___,False,None
a89___a89___cdo9__gl5___wad07_,d97___yf5___zal81_z37___w2____,False,None
zal81_yas1__pcc35_cdo9__fs8___,jx84__tn6___rr02__n1____vj22__,False,None
s9____ux54__zzy1__i7____nx2___,ixk4__u85___l07___ixk4__n7____,False,None
ux54__tvr11_zal81_jx84__fm2___,o87___i7____gl5___gl5___hu68__,False,None
l0____qo7___yj04__g57___pcc35_,ze83__jy9___u85___md40__bru98_,False,None
o87___ixk4__sef9__zal81_gx81__,jsm0__j33___olh3__nx2___ybj0__,False,None
yj04__sef9__ybj0__gx81__yf5___,a89___jy9___hl3___ov58__yj04__,False,None
l0____mx08__hn0___xrd55_md40__,tn6___jsm0__hu68__i28___yj04__,False,None
k2____e95___fs8___l07___d97___,xto84_h99___g57___lp3___lj75__,False,None
m59___rut52_a53___u4____z37___,u85___dri57_fm2___xa55__hl3___,False,None
zr6___d97___hu68__jx84__n7____,ze83__e17___tyq0__hn0___dri57_,False,None
zal81_ohi59_o4____g57___ybj0__,a53___md40__d97___vj22__yas1__,False,None
dri57_h3____ed7___bzv3__w46___,w2____qto54_gx81__h99___ux54__,False,None
nx2___bru98_g57___ox74__g57___,u85___xrd55_yf5___j33___lp3___,False,None
u4____l0____g57___g57___n7____,bru98_h99___hl3___sz2___cdo9__,False,None
rut52_z37___ui1___ox74__tvr11_,u4____ohi59_qto54_xrd55_f37___,False,None
jx84__k2____n7____xa55__byb9__,mg0___ybj0__qto54_gx81__l07___,False,None
h1____fs8___j33___rr02__lp3___,bzv3__ze83__w2____olh3__z37___,False,None
sef9__a53___n7____hu68__h23___,xrd55_o4____n1____k2____i28___,False,None
l0____ux87__yas1__jx84__n52___,tyq0__w2____h23___po16__l07___,False,None
sef9__po16__esl6__mg0___h99___,a89___ohi59_ze83__tz3___bx29__,False,None
n7____ao1___cdo9__mx08__o87___,u4____tz3___rut52_ed7___jx84__,False,None
lp3___w2____yj04__xrd55_zr6___,ek6___ybj0__jy9___k2____tyq0__,False,None
u4____zal81_j33___esl6__ds90__,yas1__i28___ybj0__k2____jsm0__,False,None
rr02__dri57_ab50__fm2___z37___,w2____cdo9__p1____sz2___l07___,False,None
u85___g57___hl3___yf5___h23___,j33___yf5___y19___pcc35_ui1___,False,None
cdo9__a53___tn6___ohi59_f45___,jy9___hu68__hu68__yf5___h1____,False,None
dri57_lj75__o87___byb9__lfc12_,bzv3__ao1___k2____dri57_n1____,False,None
vj22__ao1___za85__h23___e95___,hl3___fm2___mx08__o4____d45___,False,None
jf4___h1____h99___mx08__po16__,olh3__g57___tz3___gx81__z37___,False,None
g57___i7____ui1___ao1___h3____,f2____k2____wad07_y19___bzv3__,False,None
yas1__n52___l0____ixk4__xto84_,zzy1__ohi59_u85___w46___bx29__,False,None
h99___d45___ux54__ohi59_fs8___,po16__o4____lp3___gx81__bru98_,False,None
ybj0__gl5___sz2___esl6__f37___,s9____tvr11_d97___g57___yj04__,False,None
a89___rr02__md40__f45___tz3___,zzy1__xrd55_cdo9__f37___e95___,False,None
ux54__g57___ed7___nx2___d97___,ixk4__n7____qto54_i28___m59___,False,None
gl5___e95___e95___k2____a89___,tn6___p1____ohi59_ybj0__fm2___,False,None
md40__nx2___ohi59_byb9__zal81_,cdo9__nx2___lfc12_mx08__dri57_,False,None
olh3__olh3__g57___n52___ab50__,vj22__ze83__cdo9__ux54__hu68__,False,None
h1____qto54_ov58__d45___ohi59_,mgb62_rut52_n1____ov58__zr6___,False,None
v72___ed7___jx84__w46___yj04__,ek6___ohi59_tn6___ux54__w2____,False,None
hl3___i28___nx2___olh3__n52___,jsm0__ao1___hn0___k2____v72___,False,None
h23___bzv3__e95___olh3__f45___,mg0___fm2___d45___xa55__zal81_,False,None
lj75__gx81__rr02__ao1___vj22__,tyq0__u4____fm2___lfc12_n1____,False,None
qto54_gl5___jy9___tvr11_sef9__,ed7___n52___h1____h1____hl3___,False,None
sz2___qto54_i7____h23___h1____,ixk4__lp3___mg0___zzy1__ixk4__,False,None
tyq0__u85___n1____pcc35_i7____,gx81__yf5___i7____zr6___ybj0__,False,None
olh3__gl5___fs8___tyq0__k2____,tyq0__xa55__tn6___fs8___tyq0__,False,None
md40__i28___tn6___zal81_xto84_,za85__l07___qto54_hl3___rr02__,False,None
u4____n7____cdo9__bru98_lj75__,u4____m59___m59___zzy1__hl3___,False,None
ux87__bx29__u85___tn6___ohi59_,v72___n52___hu68__ui1___a53___,False,None
jy9___xa55__tz3___l07___zzy1__,wad07_yj04__ze83__o87___fm2___,False,None
u85___wad07_e95___yf5___qto54_,fm2___f2____i28___sef9__qto54_,False,None
wad07_gl5___jf4___lfc12_hn0___,ab50__h99___jx84__pcc35_e17___,False,None
ek6___fs8___f37___u4____tn6___,f45___p1____e95___u4____u4____,False,None
hl3___zr6___mg0___ao1___fs8___,sz2___ux87__tn6___ixk4__yj04__,False,None
mg0___u4____n7____jx84__wad07_,j33___l0____w46___j33___dri57_,False,None
d97___md40__hu68__k2____mg0___,nx2___a53___v72___d97___ui1___,False,None
byb9__gx81__g57___esl6__za85__,tz3___u4____ed7___u4____h1____,False,None
ao1___ao1___xto84_dri57_xa55__,v72___e95___bzv3__w46___mx08__,False,None
xto84_xrd55_xto84_ux87__rr02__,d45___j33___mgb62_ao1___ov58__,False,None
ohi59_ao1___ek6___qo7___ek6___,md40__tn6___yas1__ed7___ixk4__,False,None
zzy1__ux54__md40__i7____l07___,e17___k2____za85__s9____lj75__,False,None
ab50__esl6__rut52_h23___w46___,ab50__zzy1__k2____fm2___f37___,False,None
ed7___g57___jy9___fm2___f45___,mgb62_gl5___y19___f2____qo7___,False,None
wad07_ov58__mgb62_esl6__bx29__,za85__s9____ohi59_tvr11_mgb62_,False,None
v72___ox74__md40__a53___jy9___,bru98_o87___yas1__sef9__hl3___,False,None
o87___w2____ox74__u4____xrd55_,xto84_ixk4__vj22__v72___pcc35_,False,None
tn6___lfc12_jsm0__o87___n7____,gx81__zal81_olh3__j33___mg0___,False,None
zr6___cdo9__ixk4__a89___v72___,esl6__tvr11_n52___lp3___l0____,False,None
ybj0__pcc35_s9____f45___ohi59_,ux87__hu68__yas1__bzv3__a53___,False,None
xa55__yas1__qo7___i28___fs8___,cdo9__e95___gx81__s9____rr02__,False,None
ox74__hu68__ox74__h3____e95___,lj75__gx81__a53___zal81_yas1__,False,None
yas1__jx84__cdo9__mg0___hu68__,jsm0__fm2___za85__e17___jsm0__,False,None
nx2___xa55__md40__yf5___w2____,e17___tvr11_sz2___ui1___ab50__,False,None
sef9__sef9__sef9__l07___a89___,d45___byb9__lj75__yas1__lfc12_,False,None
mgb62_nx2___k2____esl6__u4____,ds90__dri57_l0____olh3__d45___,False,None
yas1__sef9__cdo9__ui1___d45___,pcc35_m59___za85__jy9___lj75__,False,None
pcc35_g57___k2____n1____u4____,v72___n7____p1____tvr11_o4____,False,None
rr02__tyq0__tn6___zal81_ds90__,o4____wad07_n1____i28___ixk4__,False,None
f2____nx2___e95___ds90__s9____,n1____lj75__h3____h1____ybj0__,False,None
cdo9__yj04__o87___lp3___a53___,rut52_tn6___ox74__ox74__xrd55_,False,None
ybj0__f2____gl5___ov58__lp3___,qo7___yj04__yas1__w2____dri57_,False,None
lj75__yj04__a53___esl6__olh3__,byb9__jf4___z37___ek6___j33___,False,None
fm2___mgb62_zzy1__ui1___bru98_,wad07_gx81__m59___j33___w46___,False,None
sef9__wad07_byb9__bzv3__n7____,k2____a89___l0____pcc35_u85___,False,None
sef9__yj04__n52___d97___ux87__,zal81_rr02__ab50__n7____zal81_,False,None
bzv3__ixk4__rut52_ek6___wad07_,rr02__h1____bru98_a89___h1____,False,None
po16__ek6___d97___zr6___ed7___,po16__sz2___k2____g57___ek6___,False,None
ux87__w46___lp3___n52___mgb62_,u85___j33___f2____u4____u85___,False,None
sef9__xrd55_bru98_qo7___po16__,u85___v72___n52___i7____u4____,False,None
rr02__zal81_hu68__ux54__s9____,ox74__jf4___l07___yj04__xa55__,False,None
byb9__mgb62_ov58__ze83__e95___,w2____fs8___l0____u85___e95___,False,None
hl3___u85___gl5___f45___n52___,zr6___zr6___bzv3__hu68__zal81_,False,None
hl3___a89___ui1___i7____n7____,pcc35_h1____tn6___ux54__a53___,False,None
v72___mgb62_pcc35_n7____sz2___,bru98_byb9__esl6__ohi59_e17___,False,None
rut52_lp3___xa55__po16__dri57_,h3____lfc12_v72___k2____h1____,False,None
ybj0__u85___ui1___h3____d45___,ux87__lfc12_rut52_jy9___cdo9__,False,None
